building_id,uid,tile_id,gt_label,gt_label_idx,p_nodmg,p_minor,p_major,p_dest,pred_argmax,confidence_max,margin_top1_top2,entropy
santa-rosa-wildfire_00000178:a7ec5080-61e7-4284-bd08-a505055d2273,a7ec5080-61e7-4284-bd08-a505055d2273,santa-rosa-wildfire_00000178,destroyed,3,0.024930,0.000065,0.000110,0.974895,3,0.974895,0.949965,0.118449
santa-rosa-wildfire_00000178:b17d89b7-39df-4447-bdf3-c84c948acd3a,b17d89b7-39df-4447-bdf3-c84c948acd3a,santa-rosa-wildfire_00000178,destroyed,3,0.004346,0.000000,0.000000,0.995653,3,0.995653,0.991307,0.027979
santa-rosa-wildfire_00000178:b62fc5ab-fb7f-4648-8198-daffdf4d8f01,b62fc5ab-fb7f-4648-8198-daffdf4d8f01,santa-rosa-wildfire_00000178,no-damage,0,0.957869,0.000000,0.000000,0.042131,0,0.957869,0.915738,0.174668
santa-rosa-wildfire_00000178:b675d5bd-ed23-464a-b126-47d922fc8fb6,b675d5bd-ed23-464a-b126-47d922fc8fb6,santa-rosa-wildfire_00000178,destroyed,3,0.005730,0.002027,0.030850,0.961393,3,0.961393,0.930543,0.187315
santa-rosa-wildfire_00000178:b96a94b8-3a0d-4001-828d-b01612e05b86,b96a94b8-3a0d-4001-828d-b01612e05b86,santa-rosa-wildfire_00000178,destroyed,3,0.062836,0.000015,0.000003,0.937145,3,0.937145,0.874309,0.234930
santa-rosa-wildfire_00000178:ba937756-328d-4d8c-a8de-c4f17505adc6,ba937756-328d-4d8c-a8de-c4f17505adc6,santa-rosa-wildfire_00000178,destroyed,3,0.007512,0.000240,0.001191,0.991057,3,0.991057,0.983545,0.055663
santa-rosa-wildfire_00000178:c305261a-a786-4547-a4d3-79bb1047cc29,c305261a-a786-4547-a4d3-79bb1047cc29,santa-rosa-wildfire_00000178,destroyed,3,0.003192,0.000024,0.000000,0.996783,3,0.996783,0.993591,0.021816
santa-rosa-wildfire_00000178:d77a9308-ff1d-4652-9086-44697cd25927,d77a9308-ff1d-4652-9086-44697cd25927,santa-rosa-wildfire_00000178,destroyed,3,0.059647,0.000195,0.000036,0.940122,3,0.940122,0.880475,0.228246
santa-rosa-wildfire_00000178:e8d58ab2-1b87-451f-8480-3ada79ec49a6,e8d58ab2-1b87-451f-8480-3ada79ec49a6,santa-rosa-wildfire_00000178,destroyed,3,0.000235,0.000002,0.000209,0.999553,3,0.999553,0.999318,0.004213
santa-rosa-wildfire_00000178:f64e5ee0-24a3-4d96-acb6-332f09934a90,f64e5ee0-24a3-4d96-acb6-332f09934a90,santa-rosa-wildfire_00000178,destroyed,3,0.006223,0.000000,0.386333,0.607444,3,0.607444,0.221111,0.701845
santa-rosa-wildfire_00000178:f947953e-989c-4afa-9ad3-e6df2e7c6acf,f947953e-989c-4afa-9ad3-e6df2e7c6acf,santa-rosa-wildfire_00000178,destroyed,3,0.007122,0.000038,0.000001,0.992839,3,0.992839,0.985717,0.042751
santa-rosa-wildfire_00000178:fd4fdfc0-a3d9-42fa-8228-db3634b434c5,fd4fdfc0-a3d9-42fa-8228-db3634b434c5,santa-rosa-wildfire_00000178,no-damage,0,0.768462,0.000156,0.000003,0.231378,0,0.768462,0.537084,0.542462
santa-rosa-wildfire_00000172:073be550-e2c8-4371-9915-f29d08d7b049,073be550-e2c8-4371-9915-f29d08d7b049,santa-rosa-wildfire_00000172,destroyed,3,0.357917,0.000181,0.000173,0.641729,3,0.641729,0.283811,0.655465
santa-rosa-wildfire_00000172:1ec55037-5b3c-47a4-848e-55131db1f26b,1ec55037-5b3c-47a4-848e-55131db1f26b,santa-rosa-wildfire_00000172,destroyed,3,0.039494,0.000018,0.000012,0.960477,3,0.960477,0.920983,0.166690
santa-rosa-wildfire_00000172:3ba612dc-aea1-4316-a51e-7b14f34716ca,3ba612dc-aea1-4316-a51e-7b14f34716ca,santa-rosa-wildfire_00000172,destroyed,3,0.000945,0.000001,0.000009,0.999045,3,0.999045,0.998101,0.007650
santa-rosa-wildfire_00000172:75bcf15d-df6e-48e8-9066-797a674c856c,75bcf15d-df6e-48e8-9066-797a674c856c,santa-rosa-wildfire_00000172,destroyed,3,0.012815,0.000064,0.000001,0.987120,3,0.987120,0.974305,0.069268
santa-rosa-wildfire_00000172:763a34d2-d286-47d6-adfe-601b06869e71,763a34d2-d286-47d6-adfe-601b06869e71,santa-rosa-wildfire_00000172,destroyed,3,0.002815,0.000009,0.000001,0.997174,3,0.997174,0.994359,0.019478
santa-rosa-wildfire_00000172:a6104a16-20d8-405b-b524-a7a7d17f98f8,a6104a16-20d8-405b-b524-a7a7d17f98f8,santa-rosa-wildfire_00000172,destroyed,3,0.051242,0.004057,0.001726,0.942975,3,0.942975,0.891733,0.240940
santa-rosa-wildfire_00000172:b1a31ae9-7b7d-4361-bf01-953974593458,b1a31ae9-7b7d-4361-bf01-953974593458,santa-rosa-wildfire_00000172,destroyed,3,0.000170,0.000000,0.000000,0.999830,3,0.999830,0.999660,0.001650
santa-rosa-wildfire_00000172:b9892768-ccda-4857-bed4-0e40952b7dc4,b9892768-ccda-4857-bed4-0e40952b7dc4,santa-rosa-wildfire_00000172,destroyed,3,0.028132,0.000057,0.000001,0.971810,3,0.971810,0.943678,0.128815
santa-rosa-wildfire_00000172:da7aa345-73c1-4c1e-bfa0-91a2c076a73f,da7aa345-73c1-4c1e-bfa0-91a2c076a73f,santa-rosa-wildfire_00000172,destroyed,3,0.004049,0.000003,0.000000,0.995948,3,0.995948,0.991900,0.026388
santa-rosa-wildfire_00000113:04e96662-925b-49aa-aff6-556624dc76b5,04e96662-925b-49aa-aff6-556624dc76b5,santa-rosa-wildfire_00000113,no-damage,0,0.999582,0.000005,0.000000,0.000413,0,0.999582,0.999169,0.003694
santa-rosa-wildfire_00000113:0fff6c6b-1f4b-4347-9862-cddf3c38fb03,0fff6c6b-1f4b-4347-9862-cddf3c38fb03,santa-rosa-wildfire_00000113,no-damage,0,0.660030,0.008108,0.000026,0.331836,0,0.660030,0.328194,0.679589
santa-rosa-wildfire_00000113:13a13de7-167f-4382-af70-bdc4a6c7396e,13a13de7-167f-4382-af70-bdc4a6c7396e,santa-rosa-wildfire_00000113,no-damage,0,0.939598,0.000156,0.009821,0.050424,0,0.939598,0.889174,0.255947
santa-rosa-wildfire_00000113:15957017-6170-4e4f-969b-a180263f6fbc,15957017-6170-4e4f-969b-a180263f6fbc,santa-rosa-wildfire_00000113,no-damage,0,0.998064,0.000009,0.000003,0.001924,0,0.998064,0.996140,0.014105
santa-rosa-wildfire_00000113:17580a7a-6a3d-4519-b3e3-15a8fce3ced4,17580a7a-6a3d-4519-b3e3-15a8fce3ced4,santa-rosa-wildfire_00000113,no-damage,0,0.989592,0.000021,0.000002,0.010385,0,0.989592,0.979207,0.058034
santa-rosa-wildfire_00000113:1e6c9f82-43a2-4c4d-a2b1-0fb744704629,1e6c9f82-43a2-4c4d-a2b1-0fb744704629,santa-rosa-wildfire_00000113,destroyed,3,0.003077,0.000004,0.000330,0.996589,3,0.996589,0.993512,0.023899
santa-rosa-wildfire_00000113:219fc5c5-4059-4e03-a435-c079d384571e,219fc5c5-4059-4e03-a435-c079d384571e,santa-rosa-wildfire_00000113,no-damage,0,0.403648,0.001270,0.064828,0.530255,3,0.530255,0.126607,0.888426
santa-rosa-wildfire_00000113:3556d96c-850d-4ccb-972b-f0a929283b5c,3556d96c-850d-4ccb-972b-f0a929283b5c,santa-rosa-wildfire_00000113,no-damage,0,0.999897,0.000000,0.000000,0.000103,0,0.999897,0.999794,0.001056
santa-rosa-wildfire_00000113:360ca6b1-ffe3-4e1f-861e-0313cd7335b3,360ca6b1-ffe3-4e1f-861e-0313cd7335b3,santa-rosa-wildfire_00000113,no-damage,0,0.998475,0.000018,0.000001,0.001505,0,0.998475,0.996970,0.011524
santa-rosa-wildfire_00000113:373ca935-fd48-4bcc-9044-9a782bd294dc,373ca935-fd48-4bcc-9044-9a782bd294dc,santa-rosa-wildfire_00000113,destroyed,3,0.000326,0.000015,0.000079,0.999580,3,0.999580,0.999255,0.003949
santa-rosa-wildfire_00000113:384459f8-95ef-4c0d-8798-08a8134aa654,384459f8-95ef-4c0d-8798-08a8134aa654,santa-rosa-wildfire_00000113,destroyed,3,0.000252,0.000000,0.000027,0.999721,3,0.999721,0.999469,0.002655
santa-rosa-wildfire_00000113:471736be-3419-44d0-b939-c4d5359a5de6,471736be-3419-44d0-b939-c4d5359a5de6,santa-rosa-wildfire_00000113,no-damage,0,0.999812,0.000000,0.000000,0.000187,0,0.999812,0.999625,0.001803
santa-rosa-wildfire_00000113:4819a944-b580-4679-b015-0027610eac84,4819a944-b580-4679-b015-0027610eac84,santa-rosa-wildfire_00000113,no-damage,0,0.990178,0.000057,0.000014,0.009750,0,0.990178,0.980429,0.055640
santa-rosa-wildfire_00000113:491324ef-9fb0-4a0b-8767-81ce51fb9d0d,491324ef-9fb0-4a0b-8767-81ce51fb9d0d,santa-rosa-wildfire_00000113,no-damage,0,0.990957,0.000264,0.000040,0.008738,0,0.990957,0.982219,0.053005
santa-rosa-wildfire_00000113:59b1f511-7bfb-495c-8af9-de97a7b60897,59b1f511-7bfb-495c-8af9-de97a7b60897,santa-rosa-wildfire_00000113,no-damage,0,0.984185,0.004065,0.000120,0.011629,0,0.984185,0.972556,0.090952
santa-rosa-wildfire_00000113:5bd30896-b872-42d9-b19a-9092f54126b3,5bd30896-b872-42d9-b19a-9092f54126b3,santa-rosa-wildfire_00000113,destroyed,3,0.003442,0.000062,0.000359,0.996137,3,0.996137,0.992694,0.026829
santa-rosa-wildfire_00000113:6b4c2353-ba94-456e-813f-f58da0dc0eb1,6b4c2353-ba94-456e-813f-f58da0dc0eb1,santa-rosa-wildfire_00000113,no-damage,0,0.998302,0.001559,0.000000,0.000139,0,0.998302,0.996744,0.013005
santa-rosa-wildfire_00000113:722641da-63e2-4303-a65f-3e6ca5566caf,722641da-63e2-4303-a65f-3e6ca5566caf,santa-rosa-wildfire_00000113,destroyed,3,0.000045,0.000001,0.000001,0.999952,3,0.999952,0.999907,0.000532
santa-rosa-wildfire_00000113:7615cb19-4315-4886-a70b-cb8c4092a010,7615cb19-4315-4886-a70b-cb8c4092a010,santa-rosa-wildfire_00000113,no-damage,0,0.999399,0.000002,0.000000,0.000598,0,0.999399,0.998801,0.005074
santa-rosa-wildfire_00000113:851d16b5-a626-4f6e-b145-3a30597f5c7d,851d16b5-a626-4f6e-b145-3a30597f5c7d,santa-rosa-wildfire_00000113,destroyed,3,0.000097,0.000006,0.000041,0.999856,3,0.999856,0.999759,0.001524
santa-rosa-wildfire_00000113:8e969d74-2814-4305-be45-183b4076f6d3,8e969d74-2814-4305-be45-183b4076f6d3,santa-rosa-wildfire_00000113,no-damage,0,0.987752,0.000027,0.000002,0.012219,0,0.987752,0.975533,0.066304
santa-rosa-wildfire_00000113:8feef1f5-2621-43a3-bec2-40fce46bd743,8feef1f5-2621-43a3-bec2-40fce46bd743,santa-rosa-wildfire_00000113,no-damage,0,0.999914,0.000008,0.000000,0.000079,0,0.999914,0.999835,0.000920
santa-rosa-wildfire_00000113:95479993-43ed-4d58-93db-5a94549f2870,95479993-43ed-4d58-93db-5a94549f2870,santa-rosa-wildfire_00000113,no-damage,0,0.996173,0.000059,0.000066,0.003702,0,0.996173,0.992471,0.025757
santa-rosa-wildfire_00000113:9b6046ec-4f75-4420-be5b-bf369cf02bcc,9b6046ec-4f75-4420-be5b-bf369cf02bcc,santa-rosa-wildfire_00000113,destroyed,3,0.000307,0.000004,0.000038,0.999652,3,0.999652,0.999345,0.003263
santa-rosa-wildfire_00000113:9c6f39d0-5611-4a63-847a-73c545b43fc1,9c6f39d0-5611-4a63-847a-73c545b43fc1,santa-rosa-wildfire_00000113,no-damage,0,0.998044,0.000006,0.000000,0.001950,0,0.998044,0.996094,0.014191
santa-rosa-wildfire_00000113:9e53a58c-eeb5-4892-8353-21ac95412688,9e53a58c-eeb5-4892-8353-21ac95412688,santa-rosa-wildfire_00000113,no-damage,0,0.999582,0.000000,0.000000,0.000417,0,0.999582,0.999165,0.003670
santa-rosa-wildfire_00000113:acfb4bc0-a2cf-40c9-b55a-9091f1ccab86,acfb4bc0-a2cf-40c9-b55a-9091f1ccab86,santa-rosa-wildfire_00000113,destroyed,3,0.019457,0.000182,0.000740,0.979621,3,0.979621,0.960165,0.103721
santa-rosa-wildfire_00000113:ad77d9d7-cbe3-4d27-8960-26da8725dba3,ad77d9d7-cbe3-4d27-8960-26da8725dba3,santa-rosa-wildfire_00000113,no-damage,0,0.998979,0.000264,0.000001,0.000756,0,0.998979,0.998223,0.008637
santa-rosa-wildfire_00000113:af44595f-3916-4786-a29d-3180f0a07dab,af44595f-3916-4786-a29d-3180f0a07dab,santa-rosa-wildfire_00000113,no-damage,0,0.985312,0.000173,0.000001,0.014514,0,0.985312,0.970798,0.077521
santa-rosa-wildfire_00000113:b20dc557-3dac-48b2-b811-888f63284ada,b20dc557-3dac-48b2-b811-888f63284ada,santa-rosa-wildfire_00000113,no-damage,0,0.939385,0.000009,0.000731,0.059874,0,0.939385,0.879511,0.232706
santa-rosa-wildfire_00000113:b2249162-474d-4535-8bf2-bb2a3d7ce44e,b2249162-474d-4535-8bf2-bb2a3d7ce44e,santa-rosa-wildfire_00000113,no-damage,0,0.995776,0.000305,0.000036,0.003884,0,0.995776,0.991892,0.028609
santa-rosa-wildfire_00000113:b9cff033-46f7-480f-8059-ae02ff38e232,b9cff033-46f7-480f-8059-ae02ff38e232,santa-rosa-wildfire_00000113,destroyed,3,0.001083,0.000003,0.000010,0.998904,3,0.998904,0.997821,0.008642
santa-rosa-wildfire_00000113:cf0ab2de-d985-4e4a-9b29-f6eee46c9be3,cf0ab2de-d985-4e4a-9b29-f6eee46c9be3,santa-rosa-wildfire_00000113,destroyed,3,0.000116,0.000007,0.000015,0.999862,3,0.999862,0.999747,0.001433
santa-rosa-wildfire_00000113:d62407a8-711e-4445-b9c1-6f9bbda459a0,d62407a8-711e-4445-b9c1-6f9bbda459a0,santa-rosa-wildfire_00000113,no-damage,0,0.825424,0.000272,0.001050,0.173254,0,0.825424,0.652170,0.471511
santa-rosa-wildfire_00000113:d7196288-7152-49a8-84d2-6a35f275ec05,d7196288-7152-49a8-84d2-6a35f275ec05,santa-rosa-wildfire_00000113,no-damage,0,0.990282,0.000041,0.000000,0.009677,0,0.990282,0.980605,0.054973
santa-rosa-wildfire_00000113:def336d3-c4ef-4f13-9537-ba190cfbbdfe,def336d3-c4ef-4f13-9537-ba190cfbbdfe,santa-rosa-wildfire_00000113,no-damage,0,0.994700,0.000002,0.000000,0.005298,0,0.994700,0.989402,0.033078
santa-rosa-wildfire_00000113:e44d68b5-e2de-41b0-9e18-8e2a65029a71,e44d68b5-e2de-41b0-9e18-8e2a65029a71,santa-rosa-wildfire_00000113,no-damage,0,0.494947,0.475411,0.000368,0.029274,0,0.494947,0.019536,0.807881
santa-rosa-wildfire_00000113:eb10d1f3-4340-4f57-b98c-53978bc0a682,eb10d1f3-4340-4f57-b98c-53978bc0a682,santa-rosa-wildfire_00000113,no-damage,0,0.968731,0.027661,0.000005,0.003603,0,0.968731,0.941070,0.150348
santa-rosa-wildfire_00000113:efb2e8db-489a-4ca4-b4a9-963e78b6c7fa,efb2e8db-489a-4ca4-b4a9-963e78b6c7fa,santa-rosa-wildfire_00000113,no-damage,0,0.553378,0.170341,0.004463,0.271817,0,0.553378,0.281561,1.007167
santa-rosa-wildfire_00000113:fe59f74e-c1a9-4fc0-a44a-8cdc8cb2c677,fe59f74e-c1a9-4fc0-a44a-8cdc8cb2c677,santa-rosa-wildfire_00000113,no-damage,0,0.998155,0.000045,0.000001,0.001799,0,0.998155,0.996356,0.013678
santa-rosa-wildfire_00000086:0268dcbe-ff8b-43fe-a403-120d2909b341,0268dcbe-ff8b-43fe-a403-120d2909b341,santa-rosa-wildfire_00000086,no-damage,0,0.999168,0.000005,0.000000,0.000826,0,0.999168,0.998342,0.006764
santa-rosa-wildfire_00000086:066c9465-ee0a-4f67-8236-a1ef57b83b7c,066c9465-ee0a-4f67-8236-a1ef57b83b7c,santa-rosa-wildfire_00000086,no-damage,0,0.999913,0.000001,0.000000,0.000085,0,0.999913,0.999828,0.000907
santa-rosa-wildfire_00000086:07e72508-22fc-4467-848f-e017d5a280fa,07e72508-22fc-4467-848f-e017d5a280fa,santa-rosa-wildfire_00000086,no-damage,0,0.002836,0.000006,0.000088,0.997070,3,0.997070,0.994234,0.020460
santa-rosa-wildfire_00000086:18d15520-02dd-4b90-91f2-5394caa9b7bd,18d15520-02dd-4b90-91f2-5394caa9b7bd,santa-rosa-wildfire_00000086,no-damage,0,0.998760,0.000003,0.000001,0.001236,0,0.998760,0.997524,0.009565
santa-rosa-wildfire_00000086:223fb760-01da-4ddc-b4a3-1814cae391c0,223fb760-01da-4ddc-b4a3-1814cae391c0,santa-rosa-wildfire_00000086,no-damage,0,0.999538,0.000000,0.000000,0.000461,0,0.999538,0.999076,0.004017
santa-rosa-wildfire_00000086:2c304aba-61ab-4cf4-b039-b4eb1a31c816,2c304aba-61ab-4cf4-b039-b4eb1a31c816,santa-rosa-wildfire_00000086,no-damage,0,0.835558,0.148141,0.000675,0.015627,0,0.835558,0.687417,0.502916
santa-rosa-wildfire_00000086:2eac9088-7ac2-4851-b41d-23e2c7537ce8,2eac9088-7ac2-4851-b41d-23e2c7537ce8,santa-rosa-wildfire_00000086,no-damage,0,0.996487,0.000005,0.000029,0.003478,0,0.996487,0.993009,0.023566
santa-rosa-wildfire_00000086:31e65715-bcf2-4b30-86bb-993c996d1840,31e65715-bcf2-4b30-86bb-993c996d1840,santa-rosa-wildfire_00000086,no-damage,0,0.991400,0.000250,0.000132,0.008218,0,0.991400,0.983182,0.051278
santa-rosa-wildfire_00000086:42c31650-9232-48b8-9e10-e3fe29f59975,42c31650-9232-48b8-9e10-e3fe29f59975,santa-rosa-wildfire_00000086,no-damage,0,0.999465,0.000001,0.000000,0.000534,0,0.999465,0.998931,0.004575
santa-rosa-wildfire_00000086:49a62f92-d2b0-4917-ab98-69567c5fc40f,49a62f92-d2b0-4917-ab98-69567c5fc40f,santa-rosa-wildfire_00000086,no-damage,0,0.911096,0.000000,0.001794,0.087110,0,0.911096,0.823986,0.308777
santa-rosa-wildfire_00000086:4a2cc686-a060-4ff8-aeb7-3cc912fe79af,4a2cc686-a060-4ff8-aeb7-3cc912fe79af,santa-rosa-wildfire_00000086,no-damage,0,0.999556,0.000000,0.000000,0.000444,0,0.999556,0.999112,0.003875
santa-rosa-wildfire_00000086:50232563-881a-45b6-a80a-fb3c69d6a149,50232563-881a-45b6-a80a-fb3c69d6a149,santa-rosa-wildfire_00000086,no-damage,0,0.998375,0.000000,0.000020,0.001604,0,0.998375,0.996771,0.012168
santa-rosa-wildfire_00000086:53ccf8b1-e5a6-41dc-96d5-5db1d7c30fb9,53ccf8b1-e5a6-41dc-96d5-5db1d7c30fb9,santa-rosa-wildfire_00000086,no-damage,0,0.993282,0.000120,0.000008,0.006591,0,0.993282,0.986691,0.040970
santa-rosa-wildfire_00000086:577d401a-b97b-446c-aa5f-00d3d8c27e10,577d401a-b97b-446c-aa5f-00d3d8c27e10,santa-rosa-wildfire_00000086,no-damage,0,0.999753,0.000002,0.000000,0.000245,0,0.999753,0.999508,0.002313
santa-rosa-wildfire_00000086:67feca16-9a6a-414d-a9f8-9ad6dd982704,67feca16-9a6a-414d-a9f8-9ad6dd982704,santa-rosa-wildfire_00000086,no-damage,0,0.032177,0.000001,0.000000,0.967822,3,0.967822,0.935645,0.142241
santa-rosa-wildfire_00000086:69f946f8-0648-4ffe-bd96-8af3ec5ec1ba,69f946f8-0648-4ffe-bd96-8af3ec5ec1ba,santa-rosa-wildfire_00000086,no-damage,0,0.999633,0.000001,0.000000,0.000366,0,0.999633,0.999267,0.003284
santa-rosa-wildfire_00000086:6f44cf32-60e4-47a0-adb7-6c547617ce2c,6f44cf32-60e4-47a0-adb7-6c547617ce2c,santa-rosa-wildfire_00000086,no-damage,0,0.998983,0.000003,0.000000,0.001014,0,0.998983,0.997968,0.008048
santa-rosa-wildfire_00000086:823e1009-1612-48d6-91e0-63d33ad08aa0,823e1009-1612-48d6-91e0-63d33ad08aa0,santa-rosa-wildfire_00000086,no-damage,0,0.998992,0.000008,0.000000,0.001000,0,0.998992,0.997991,0.008014
santa-rosa-wildfire_00000086:8280edd9-3b7b-49d6-94a7-2391c023bf86,8280edd9-3b7b-49d6-94a7-2391c023bf86,santa-rosa-wildfire_00000086,no-damage,0,0.999398,0.000043,0.000014,0.000545,0,0.999398,0.998852,0.005289
santa-rosa-wildfire_00000086:93a2813f-4c3e-49ae-91f0-5e397cf71618,93a2813f-4c3e-49ae-91f0-5e397cf71618,santa-rosa-wildfire_00000086,no-damage,0,0.999427,0.000034,0.000002,0.000537,0,0.999427,0.998890,0.004994
santa-rosa-wildfire_00000086:9680b7f5-3a59-4976-b97f-52a2a26d283a,9680b7f5-3a59-4976-b97f-52a2a26d283a,santa-rosa-wildfire_00000086,no-damage,0,0.999751,0.000000,0.000000,0.000249,0,0.999751,0.999502,0.002315
santa-rosa-wildfire_00000086:99934b72-4ffc-4e57-9656-ae963c13f52d,99934b72-4ffc-4e57-9656-ae963c13f52d,santa-rosa-wildfire_00000086,no-damage,0,0.996995,0.000000,0.000009,0.002996,0,0.996995,0.993999,0.020512
santa-rosa-wildfire_00000086:9d6f9d29-716a-4f48-b7c3-3126269bbbbe,9d6f9d29-716a-4f48-b7c3-3126269bbbbe,santa-rosa-wildfire_00000086,no-damage,0,0.997944,0.000010,0.000002,0.002044,0,0.997944,0.995901,0.014852
santa-rosa-wildfire_00000086:a06f160d-5100-4a2a-b167-47c91c96e0d7,a06f160d-5100-4a2a-b167-47c91c96e0d7,santa-rosa-wildfire_00000086,no-damage,0,0.997928,0.000015,0.000001,0.002056,0,0.997928,0.995872,0.014972
santa-rosa-wildfire_00000086:a0ed22e9-f1b8-46db-b49a-4c3723d3af7a,a0ed22e9-f1b8-46db-b49a-4c3723d3af7a,santa-rosa-wildfire_00000086,no-damage,0,0.996795,0.000010,0.000003,0.003192,0,0.996795,0.993603,0.021701
santa-rosa-wildfire_00000086:a8d26960-bddf-4c0f-a760-6d586517d59e,a8d26960-bddf-4c0f-a760-6d586517d59e,santa-rosa-wildfire_00000086,no-damage,0,0.961448,0.001640,0.000624,0.036288,0,0.961448,0.925161,0.173260
santa-rosa-wildfire_00000086:a9b08dd1-0e97-4746-a01b-d4c7c122aac4,a9b08dd1-0e97-4746-a01b-d4c7c122aac4,santa-rosa-wildfire_00000086,no-damage,0,0.999049,0.000000,0.000000,0.000951,0,0.999049,0.998098,0.007574
santa-rosa-wildfire_00000086:b3e00ff0-6d80-4095-9c45-7d26913c0946,b3e00ff0-6d80-4095-9c45-7d26913c0946,santa-rosa-wildfire_00000086,no-damage,0,0.996383,0.000029,0.000005,0.003583,0,0.996383,0.992800,0.024152
santa-rosa-wildfire_00000086:b8f83af5-776f-4717-ad04-7e8dd3713041,b8f83af5-776f-4717-ad04-7e8dd3713041,santa-rosa-wildfire_00000086,no-damage,0,0.999017,0.000460,0.000004,0.000519,0,0.999017,0.998498,0.008492
santa-rosa-wildfire_00000086:c31d2ee7-f2ee-4a1b-92ea-f3ff56bcb70a,c31d2ee7-f2ee-4a1b-92ea-f3ff56bcb70a,santa-rosa-wildfire_00000086,no-damage,0,0.987207,0.000070,0.000050,0.012673,0,0.987207,0.974534,0.069232
santa-rosa-wildfire_00000086:c4950007-e321-49a3-a23d-bfec7ec77f7b,c4950007-e321-49a3-a23d-bfec7ec77f7b,santa-rosa-wildfire_00000086,no-damage,0,0.001640,0.000006,0.000002,0.998352,3,0.998352,0.996712,0.012258
santa-rosa-wildfire_00000086:c7e56403-d166-4d52-8c8d-81fd67210688,c7e56403-d166-4d52-8c8d-81fd67210688,santa-rosa-wildfire_00000086,no-damage,0,0.997011,0.000009,0.000022,0.002958,0,0.997011,0.994053,0.020550
santa-rosa-wildfire_00000086:c93df1e4-5597-4f5b-8e07-68c290c4575c,c93df1e4-5597-4f5b-8e07-68c290c4575c,santa-rosa-wildfire_00000086,no-damage,0,0.984487,0.000057,0.000356,0.015100,0,0.984487,0.969387,0.082094
santa-rosa-wildfire_00000086:cd28df53-8814-47b7-8a51-3abe6210a6e5,cd28df53-8814-47b7-8a51-3abe6210a6e5,santa-rosa-wildfire_00000086,no-damage,0,0.992732,0.000016,0.000001,0.007252,0,0.992732,0.985480,0.043153
santa-rosa-wildfire_00000086:cd62dd5c-83eb-433d-b0c3-3c8a837f3c2a,cd62dd5c-83eb-433d-b0c3-3c8a837f3c2a,santa-rosa-wildfire_00000086,no-damage,0,0.981487,0.000013,0.000003,0.018497,0,0.981487,0.962990,0.092330
santa-rosa-wildfire_00000086:d6876732-85de-45b9-8f1b-64fde1d61021,d6876732-85de-45b9-8f1b-64fde1d61021,santa-rosa-wildfire_00000086,no-damage,0,0.999018,0.000003,0.000085,0.000894,0,0.999018,0.998124,0.008094
santa-rosa-wildfire_00000086:db42a8d7-5021-47b6-bc91-e38ef9d07509,db42a8d7-5021-47b6-bc91-e38ef9d07509,santa-rosa-wildfire_00000086,no-damage,0,0.993496,0.000611,0.000029,0.005863,0,0.993496,0.987633,0.041441
santa-rosa-wildfire_00000086:df7dc490-36d1-43fa-ac0e-77ba39910e18,df7dc490-36d1-43fa-ac0e-77ba39910e18,santa-rosa-wildfire_00000086,no-damage,0,0.999679,0.000000,0.000001,0.000320,0,0.999679,0.999359,0.002910
santa-rosa-wildfire_00000086:e08efd8e-7231-48e0-addb-1750635d72ee,e08efd8e-7231-48e0-addb-1750635d72ee,santa-rosa-wildfire_00000086,no-damage,0,0.996063,0.000013,0.000313,0.003611,0,0.996063,0.992452,0.026911
santa-rosa-wildfire_00000086:e6b4e5b0-ad7b-4956-9b5c-9edee3d9dd70,e6b4e5b0-ad7b-4956-9b5c-9edee3d9dd70,santa-rosa-wildfire_00000086,no-damage,0,0.999805,0.000095,0.000000,0.000100,0,0.999805,0.999705,0.001997
santa-rosa-wildfire_00000086:e6c1827d-f66b-4be5-a668-380cb5873233,e6c1827d-f66b-4be5-a668-380cb5873233,santa-rosa-wildfire_00000086,no-damage,0,0.980051,0.000913,0.000096,0.018940,0,0.980051,0.961110,0.102153
santa-rosa-wildfire_00000086:e83f7316-eef3-4ecb-a57a-ff8cfe21f4e2,e83f7316-eef3-4ecb-a57a-ff8cfe21f4e2,santa-rosa-wildfire_00000086,no-damage,0,0.960655,0.000000,0.000000,0.039345,0,0.960655,0.921310,0.165864
santa-rosa-wildfire_00000086:eff0f005-12ff-4f52-9124-63b7a8097550,eff0f005-12ff-4f52-9124-63b7a8097550,santa-rosa-wildfire_00000086,no-damage,0,0.942163,0.000174,0.001839,0.055824,0,0.942163,0.886339,0.230307
santa-rosa-wildfire_00000086:f89a5569-8efc-414e-9ccb-c18ebed863e2,f89a5569-8efc-414e-9ccb-c18ebed863e2,santa-rosa-wildfire_00000086,no-damage,0,0.984943,0.000102,0.000075,0.014880,0,0.984943,0.970063,0.079203
santa-rosa-wildfire_00000086:f8bdcf35-08da-4f72-814a-9a81a163cf11,f8bdcf35-08da-4f72-814a-9a81a163cf11,santa-rosa-wildfire_00000086,no-damage,0,0.986349,0.000030,0.000000,0.013621,0,0.986349,0.972728,0.072390
santa-rosa-wildfire_00000085:1ea5e2fd-cc71-47e2-9c00-316cdacf2140,1ea5e2fd-cc71-47e2-9c00-316cdacf2140,santa-rosa-wildfire_00000085,no-damage,0,0.555695,0.000537,0.001188,0.442580,0,0.555695,0.113114,0.699296
