building_id,tile_id,uid,minor_score,major_score,final_minor_score,final_major_score,final_triage_score,vlm_reviewed,vlm_label,vlm_reasoning,gt_label
santa-rosa-wildfire_00000292:944383a4-32a9-4916-a92a-fe9786151a06,santa-rosa-wildfire_00000292,944383a4-32a9-4916-a92a-fe9786151a06,0.001518,0.000938,0.001518,0.000938,0.001518,0,,,
santa-rosa-wildfire_00000242:5aa82650-e31b-4dc0-b3e9-b545d7311058,santa-rosa-wildfire_00000242,5aa82650-e31b-4dc0-b3e9-b545d7311058,0.001518,0.000936,0.001518,0.000936,0.001518,0,,,
santa-rosa-wildfire_00000364:8b507f03-cd11-4400-957e-71386bb7f64d,santa-rosa-wildfire_00000364,8b507f03-cd11-4400-957e-71386bb7f64d,0.001518,0.000667,0.001518,0.000667,0.001518,0,,,
socal-fire_00001230:e25075af-9475-443f-abf3-d44c92fba96b,socal-fire_00001230,e25075af-9475-443f-abf3-d44c92fba96b,0.001517,0.00069,0.001517,0.00069,0.001517,0,,,
santa-rosa-wildfire_00000089:2f3c07bd-c0de-488c-9e57-037f9ba27efd,santa-rosa-wildfire_00000089,2f3c07bd-c0de-488c-9e57-037f9ba27efd,0.001517,0.001073,0.001517,0.001073,0.001517,0,,,
socal-fire_00001252:2407f68d-58bc-4753-9b90-2303506ea64f,socal-fire_00001252,2407f68d-58bc-4753-9b90-2303506ea64f,0.001517,0.000668,0.001517,0.000668,0.001517,0,,,
santa-rosa-wildfire_00000100:61edbf77-5b75-42d2-9d7e-14bafbef9330,santa-rosa-wildfire_00000100,61edbf77-5b75-42d2-9d7e-14bafbef9330,0.001517,0.000652,0.001517,0.000652,0.001517,0,,,
socal-fire_00000179:6fa873f5-c0bb-4611-8923-9d5874c489c6,socal-fire_00000179,6fa873f5-c0bb-4611-8923-9d5874c489c6,0.001517,0.000652,0.001517,0.000652,0.001517,0,,,
santa-rosa-wildfire_00000238:eb5a9ec6-3d7b-4e35-aa7e-30be217286e1,santa-rosa-wildfire_00000238,eb5a9ec6-3d7b-4e35-aa7e-30be217286e1,0.001517,0.000692,0.001517,0.000692,0.001517,0,,,
socal-fire_00001213:e9d7ddb8-ddb9-4ec2-9cc4-e9ef2daaa2cf,socal-fire_00001213,e9d7ddb8-ddb9-4ec2-9cc4-e9ef2daaa2cf,0.001517,0.000843,0.001517,0.000843,0.001517,0,,,
santa-rosa-wildfire_00000375:1a9439ad-acaa-47d0-8b2a-0e48334cbfe6,santa-rosa-wildfire_00000375,1a9439ad-acaa-47d0-8b2a-0e48334cbfe6,0.001517,0.000672,0.001517,0.000672,0.001517,0,,,
socal-fire_00000854:ce779647-cca2-4645-83b6-4722124939c9,socal-fire_00000854,ce779647-cca2-4645-83b6-4722124939c9,0.001517,0.000693,0.001517,0.000693,0.001517,0,,,
socal-fire_00000937:5bdf2ead-e57c-4ef2-9c3e-febc1592601d,socal-fire_00000937,5bdf2ead-e57c-4ef2-9c3e-febc1592601d,0.001517,0.000856,0.001517,0.000856,0.001517,0,,,
santa-rosa-wildfire_00000066:d531f4f6-dd0b-42d5-ae22-ca6d83360af2,santa-rosa-wildfire_00000066,d531f4f6-dd0b-42d5-ae22-ca6d83360af2,0.001517,0.001364,0.001517,0.001364,0.001517,0,,,
socal-fire_00000325:c284150f-2b6b-442d-a499-7c653357426a,socal-fire_00000325,c284150f-2b6b-442d-a499-7c653357426a,0.001517,0.000682,0.001517,0.000682,0.001517,0,,,
santa-rosa-wildfire_00000068:c3978938-dce3-48fa-873d-8f89c48bf26e,santa-rosa-wildfire_00000068,c3978938-dce3-48fa-873d-8f89c48bf26e,0.001516,0.000758,0.001516,0.000758,0.001516,0,,,
santa-rosa-wildfire_00000141:39d4dda5-7280-4d8f-806a-b9f8d42a431c,santa-rosa-wildfire_00000141,39d4dda5-7280-4d8f-806a-b9f8d42a431c,0.001516,0.000693,0.001516,0.000693,0.001516,0,,,
socal-fire_00000275:64a902a0-de71-48b9-b5f7-5747d1a02919,socal-fire_00000275,64a902a0-de71-48b9-b5f7-5747d1a02919,0.001516,0.000746,0.001516,0.000746,0.001516,0,,,
socal-fire_00000831:05b51017-990b-4d56-9081-cf4a5aa8047f,socal-fire_00000831,05b51017-990b-4d56-9081-cf4a5aa8047f,0.001516,0.001254,0.001516,0.001254,0.001516,0,,,
santa-rosa-wildfire_00000141:59a33cea-ac3c-424e-9741-1add8e318a77,santa-rosa-wildfire_00000141,59a33cea-ac3c-424e-9741-1add8e318a77,0.001516,0.000673,0.001516,0.000673,0.001516,0,,,
socal-fire_00001279:04a52e3b-512d-4acf-b081-cf4e9127dde8,socal-fire_00001279,04a52e3b-512d-4acf-b081-cf4e9127dde8,0.001516,0.000946,0.001516,0.000946,0.001516,0,,,
santa-rosa-wildfire_00000123:1a14b489-24b9-4f94-90cf-314e6cd00517,santa-rosa-wildfire_00000123,1a14b489-24b9-4f94-90cf-314e6cd00517,0.001516,0.000706,0.001516,0.000706,0.001516,0,,,
socal-fire_00001230:0c0b0aa6-307c-466b-93b4-db3e05674553,socal-fire_00001230,0c0b0aa6-307c-466b-93b4-db3e05674553,0.001516,0.00112,0.001516,0.00112,0.001516,0,,,
santa-rosa-wildfire_00000184:50b32997-c531-4e57-9f93-edfb77557d27,santa-rosa-wildfire_00000184,50b32997-c531-4e57-9f93-edfb77557d27,0.001516,0.000653,0.001516,0.000653,0.001516,0,,,
socal-fire_00000942:efcf7e4c-b9f7-40d0-8039-2e162492d770,socal-fire_00000942,efcf7e4c-b9f7-40d0-8039-2e162492d770,0.001516,0.000841,0.001516,0.000841,0.001516,0,,,
socal-fire_00000879:f99d7cb5-b97f-4b4f-a3da-74a01a523a31,socal-fire_00000879,f99d7cb5-b97f-4b4f-a3da-74a01a523a31,0.001516,0.000841,0.001516,0.000841,0.001516,0,,,
santa-rosa-wildfire_00000366:63f2249e-088f-4fc8-99b5-6ebf0bdcb7ff,santa-rosa-wildfire_00000366,63f2249e-088f-4fc8-99b5-6ebf0bdcb7ff,0.001516,0.000747,0.001516,0.000747,0.001516,0,,,
socal-fire_00001372:3a30c13e-1d9d-4aa3-9d4a-6671c6a0a023,socal-fire_00001372,3a30c13e-1d9d-4aa3-9d4a-6671c6a0a023,0.001515,0.000653,0.001515,0.000653,0.001515,0,,,
socal-fire_00000621:cb07934b-9c49-4b2b-8f1e-1983efb1c6e9,socal-fire_00000621,cb07934b-9c49-4b2b-8f1e-1983efb1c6e9,0.001515,0.000662,0.001515,0.000662,0.001515,0,,,
socal-fire_00001265:c6126745-7b68-47e3-9097-4670257b5941,socal-fire_00001265,c6126745-7b68-47e3-9097-4670257b5941,0.001515,0.000644,0.001515,0.000644,0.001515,0,,,
santa-rosa-wildfire_00000367:4e5d7f1b-82c3-4982-9449-43c7224984f1,santa-rosa-wildfire_00000367,4e5d7f1b-82c3-4982-9449-43c7224984f1,0.001515,0.000655,0.001515,0.000655,0.001515,0,,,
socal-fire_00000133:db12f4fb-31a1-4959-8cf9-72b9358e80ad,socal-fire_00000133,db12f4fb-31a1-4959-8cf9-72b9358e80ad,0.001515,0.000708,0.001515,0.000708,0.001515,0,,,
socal-fire_00000879:3400232e-ceba-42ce-8838-d5e7b9cfa39c,socal-fire_00000879,3400232e-ceba-42ce-8838-d5e7b9cfa39c,0.001515,0.001031,0.001515,0.001031,0.001515,0,,,
santa-rosa-wildfire_00000367:65a7f28b-d172-42d5-85b3-9c1129626a63,santa-rosa-wildfire_00000367,65a7f28b-d172-42d5-85b3-9c1129626a63,0.001515,0.000646,0.001515,0.000646,0.001515,0,,,
santa-rosa-wildfire_00000113:9b6046ec-4f75-4420-be5b-bf369cf02bcc,santa-rosa-wildfire_00000113,9b6046ec-4f75-4420-be5b-bf369cf02bcc,0.001515,0.000722,0.001515,0.000722,0.001515,0,,,
socal-fire_00001199:92283f98-8b14-46b3-9c1f-71c69594eb13,socal-fire_00001199,92283f98-8b14-46b3-9c1f-71c69594eb13,0.001514,0.000728,0.001514,0.000728,0.001514,0,,,
santa-rosa-wildfire_00000145:cd5e12a0-3d72-4de2-a7d6-a93d6a52aec9,santa-rosa-wildfire_00000145,cd5e12a0-3d72-4de2-a7d6-a93d6a52aec9,0.001514,0.000996,0.001514,0.000996,0.001514,0,,,
santa-rosa-wildfire_00000123:9e29124a-511d-40af-94f5-4178b9b390d5,santa-rosa-wildfire_00000123,9e29124a-511d-40af-94f5-4178b9b390d5,0.001514,0.000699,0.001514,0.000699,0.001514,0,,,
santa-rosa-wildfire_00000207:9618ad09-70ea-49b0-baf1-e7723d499234,santa-rosa-wildfire_00000207,9618ad09-70ea-49b0-baf1-e7723d499234,0.001514,0.000664,0.001514,0.000664,0.001514,0,,,
santa-rosa-wildfire_00000238:5bd91814-dcfa-406b-a8e3-936ac9bd7a1a,santa-rosa-wildfire_00000238,5bd91814-dcfa-406b-a8e3-936ac9bd7a1a,0.001514,0.000754,0.001514,0.000754,0.001514,0,,,
socal-fire_00001265:49033a01-12d6-4367-af45-108329c71346,socal-fire_00001265,49033a01-12d6-4367-af45-108329c71346,0.001514,0.000722,0.001514,0.000722,0.001514,0,,,
santa-rosa-wildfire_00000038:f0d15391-29b3-4fc3-a277-0d5d86c11440,santa-rosa-wildfire_00000038,f0d15391-29b3-4fc3-a277-0d5d86c11440,0.001514,0.000814,0.001514,0.000814,0.001514,0,,,
santa-rosa-wildfire_00000364:d4553dc5-606c-446d-a179-8c4372020622,santa-rosa-wildfire_00000364,d4553dc5-606c-446d-a179-8c4372020622,0.001513,0.000736,0.001513,0.000736,0.001513,0,,,
santa-rosa-wildfire_00000238:3a29d20a-a8c6-49af-a6c1-7b70a7124ecd,santa-rosa-wildfire_00000238,3a29d20a-a8c6-49af-a6c1-7b70a7124ecd,0.001513,0.000721,0.001513,0.000721,0.001513,0,,,
socal-fire_00000483:eb1ca629-ff95-45e2-9315-9049330e9836,socal-fire_00000483,eb1ca629-ff95-45e2-9315-9049330e9836,0.001513,0.000674,0.001513,0.000674,0.001513,0,,,
santa-rosa-wildfire_00000238:2599393b-e0df-44b2-9d96-6188fdda51b9,santa-rosa-wildfire_00000238,2599393b-e0df-44b2-9d96-6188fdda51b9,0.001513,0.000685,0.001513,0.000685,0.001513,0,,,
santa-rosa-wildfire_00000207:77ffaff1-04d8-46ce-a341-7ea7a080b7da,santa-rosa-wildfire_00000207,77ffaff1-04d8-46ce-a341-7ea7a080b7da,0.001513,0.001212,0.001513,0.001212,0.001513,0,,,
santa-rosa-wildfire_00000207:8679a807-89b3-474b-85d4-eafea139f8b1,santa-rosa-wildfire_00000207,8679a807-89b3-474b-85d4-eafea139f8b1,0.001513,0.000705,0.001513,0.000705,0.001513,0,,,
santa-rosa-wildfire_00000238:72ae03cb-5b3f-4cd5-b453-ece64e8d00fb,santa-rosa-wildfire_00000238,72ae03cb-5b3f-4cd5-b453-ece64e8d00fb,0.001513,0.000704,0.001513,0.000704,0.001513,0,,,
santa-rosa-wildfire_00000141:a979dc20-83ba-4057-bab8-fe82991d20bf,santa-rosa-wildfire_00000141,a979dc20-83ba-4057-bab8-fe82991d20bf,0.001512,0.000651,0.001512,0.000651,0.001512,0,,,
socal-fire_00000568:a2a33feb-5188-4400-892f-af97bd2b70e4,socal-fire_00000568,a2a33feb-5188-4400-892f-af97bd2b70e4,0.001512,0.000806,0.001512,0.000806,0.001512,0,,,
socal-fire_00000801:524fbc21-0769-48a1-abfb-e87ca2d2990b,socal-fire_00000801,524fbc21-0769-48a1-abfb-e87ca2d2990b,0.001512,0.000996,0.001512,0.000996,0.001512,0,,,
santa-rosa-wildfire_00000238:a98ae8a7-ed85-4812-8f49-a072a6c80cb4,santa-rosa-wildfire_00000238,a98ae8a7-ed85-4812-8f49-a072a6c80cb4,0.001512,0.001469,0.001512,0.001469,0.001512,0,,,
santa-rosa-wildfire_00000089:a32707b2-a6a3-47d5-81b6-8bf396dc72e6,santa-rosa-wildfire_00000089,a32707b2-a6a3-47d5-81b6-8bf396dc72e6,0.001511,0.001027,0.001511,0.001027,0.001511,0,,,
santa-rosa-wildfire_00000366:6c4a51ea-93c2-4ee3-a570-68667ebacdf6,santa-rosa-wildfire_00000366,6c4a51ea-93c2-4ee3-a570-68667ebacdf6,0.001511,0.000642,0.001511,0.000642,0.001511,0,,,
socal-fire_00001008:a4e18d4f-22db-4225-9696-d171d59ff42a,socal-fire_00001008,a4e18d4f-22db-4225-9696-d171d59ff42a,0.001511,0.000898,0.001511,0.000898,0.001511,0,,,
socal-fire_00000031:edfe5f84-7ee0-4df4-a6b0-ee10fad0a105,socal-fire_00000031,edfe5f84-7ee0-4df4-a6b0-ee10fad0a105,0.001511,0.000645,0.001511,0.000645,0.001511,0,,,
santa-rosa-wildfire_00000038:279cea40-1c15-4b10-b4f7-9c2ef3c49b5f,santa-rosa-wildfire_00000038,279cea40-1c15-4b10-b4f7-9c2ef3c49b5f,0.001511,0.000802,0.001511,0.000802,0.001511,0,,,
santa-rosa-wildfire_00000238:146e82e0-3c49-484f-9a10-37bdbd7f173f,santa-rosa-wildfire_00000238,146e82e0-3c49-484f-9a10-37bdbd7f173f,0.00151,0.00068,0.00151,0.00068,0.00151,0,,,
socal-fire_00000483:0d4082ae-e3aa-4c95-95ed-3384d98385e4,socal-fire_00000483,0d4082ae-e3aa-4c95-95ed-3384d98385e4,0.00151,0.000715,0.00151,0.000715,0.00151,0,,,
socal-fire_00000621:10b4e5a1-3d62-4f6c-9bce-3e7ceb1cedde,socal-fire_00000621,10b4e5a1-3d62-4f6c-9bce-3e7ceb1cedde,0.00151,0.000686,0.00151,0.000686,0.00151,0,,,
socal-fire_00000702:ae274842-c406-4005-b514-da209780ece9,socal-fire_00000702,ae274842-c406-4005-b514-da209780ece9,0.00151,0.000684,0.00151,0.000684,0.00151,0,,,
santa-rosa-wildfire_00000123:dd3c0fd2-e291-4493-8f3a-f54f4b8d7d1f,santa-rosa-wildfire_00000123,dd3c0fd2-e291-4493-8f3a-f54f4b8d7d1f,0.00151,0.0007,0.00151,0.0007,0.00151,0,,,
socal-fire_00000893:dd5bfad0-50f9-45a9-abd6-4623fcb1e0f1,socal-fire_00000893,dd5bfad0-50f9-45a9-abd6-4623fcb1e0f1,0.00151,0.000852,0.00151,0.000852,0.00151,0,,,
santa-rosa-wildfire_00000045:7c77aa93-8b17-4b92-b2d8-883f1f476bbf,santa-rosa-wildfire_00000045,7c77aa93-8b17-4b92-b2d8-883f1f476bbf,0.00151,0.001428,0.00151,0.001428,0.00151,0,,,
santa-rosa-wildfire_00000038:80c63bdb-ccc1-4067-b162-72a2f97e7495,santa-rosa-wildfire_00000038,80c63bdb-ccc1-4067-b162-72a2f97e7495,0.001509,0.000839,0.001509,0.000839,0.001509,0,,,
socal-fire_00001096:b578c7f2-fbee-4529-af8e-e1f42acbb8d7,socal-fire_00001096,b578c7f2-fbee-4529-af8e-e1f42acbb8d7,0.001509,0.00065,0.001509,0.00065,0.001509,0,,,
socal-fire_00001029:a2d59bce-8945-41b5-a9cc-b660c4c6ba5c,socal-fire_00001029,a2d59bce-8945-41b5-a9cc-b660c4c6ba5c,0.001509,0.000749,0.001509,0.000749,0.001509,0,,,
socal-fire_00000475:a117cdfc-aef1-459b-8da5-8343eed2ed92,socal-fire_00000475,a117cdfc-aef1-459b-8da5-8343eed2ed92,0.001509,0.000653,0.001509,0.000653,0.001509,0,,,
socal-fire_00000275:a48091dd-adf7-4d52-ba1a-dc84995a28c7,socal-fire_00000275,a48091dd-adf7-4d52-ba1a-dc84995a28c7,0.001509,0.000646,0.001509,0.000646,0.001509,0,,,
socal-fire_00001111:8717a340-7523-405d-99cb-347c2f6bc7d5,socal-fire_00001111,8717a340-7523-405d-99cb-347c2f6bc7d5,0.001509,0.000684,0.001509,0.000684,0.001509,0,,,
santa-rosa-wildfire_00000089:510ca2d3-3d21-4a17-92ff-afce51106e8e,santa-rosa-wildfire_00000089,510ca2d3-3d21-4a17-92ff-afce51106e8e,0.001509,0.001156,0.001509,0.001156,0.001509,0,,,
socal-fire_00000590:ff5531bf-c970-400e-9776-580a8d3cb234,socal-fire_00000590,ff5531bf-c970-400e-9776-580a8d3cb234,0.001509,0.000678,0.001509,0.000678,0.001509,0,,,
santa-rosa-wildfire_00000038:b2de5ff4-a5c9-4261-8100-9cfe2b2c56b1,santa-rosa-wildfire_00000038,b2de5ff4-a5c9-4261-8100-9cfe2b2c56b1,0.001509,0.000676,0.001509,0.000676,0.001509,0,,,
socal-fire_00000621:2d8560e0-f418-4092-936f-d225f0bb5429,socal-fire_00000621,2d8560e0-f418-4092-936f-d225f0bb5429,0.001509,0.000653,0.001509,0.000653,0.001509,0,,,
santa-rosa-wildfire_00000238:95860f47-197f-4ccd-a6f5-6b3e1f925697,santa-rosa-wildfire_00000238,95860f47-197f-4ccd-a6f5-6b3e1f925697,0.001508,0.000964,0.001508,0.000964,0.001508,0,,,
socal-fire_00001279:559f61b4-b990-4f4a-9424-3cd4ae4b49a9,socal-fire_00001279,559f61b4-b990-4f4a-9424-3cd4ae4b49a9,0.001508,0.00122,0.001508,0.00122,0.001508,0,,,
santa-rosa-wildfire_00000141:5b52dd0d-c8db-43c7-9c2f-efb70d1f7ac5,santa-rosa-wildfire_00000141,5b52dd0d-c8db-43c7-9c2f-efb70d1f7ac5,0.001508,0.00065,0.001508,0.00065,0.001508,0,,,
socal-fire_00001029:984e1949-8757-4599-8ac8-0508acc6ea84,socal-fire_00001029,984e1949-8757-4599-8ac8-0508acc6ea84,0.001508,0.000646,0.001508,0.000646,0.001508,0,,,
santa-rosa-wildfire_00000089:8ce9f9a7-7085-45f1-9c37-fe0b059514d8,santa-rosa-wildfire_00000089,8ce9f9a7-7085-45f1-9c37-fe0b059514d8,0.001508,0.000893,0.001508,0.000893,0.001508,0,,,
socal-fire_00000217:b45d2ebc-00c5-4e48-81f3-cda9f64ddaa4,socal-fire_00000217,b45d2ebc-00c5-4e48-81f3-cda9f64ddaa4,0.001508,0.000666,0.001508,0.000666,0.001508,0,,,
socal-fire_00000724:408b9833-4964-4484-9b6a-0f717d99459b,socal-fire_00000724,408b9833-4964-4484-9b6a-0f717d99459b,0.001508,0.000749,0.001508,0.000749,0.001508,0,,,
socal-fire_00000351:c75ce76e-1bf3-4313-9008-10fe85c6404b,socal-fire_00000351,c75ce76e-1bf3-4313-9008-10fe85c6404b,0.001507,0.000654,0.001507,0.000654,0.001507,0,,,
santa-rosa-wildfire_00000364:5be16342-b8c8-43b0-b177-6e2702b0a5b9,santa-rosa-wildfire_00000364,5be16342-b8c8-43b0-b177-6e2702b0a5b9,0.001507,0.000666,0.001507,0.000666,0.001507,0,,,
socal-fire_00001219:90396988-0451-46ad-bc65-4804c9fb0cc0,socal-fire_00001219,90396988-0451-46ad-bc65-4804c9fb0cc0,0.001507,0.000671,0.001507,0.000671,0.001507,0,,,
socal-fire_00000483:a37c5d9a-2711-4281-9f92-6b7983489c61,socal-fire_00000483,a37c5d9a-2711-4281-9f92-6b7983489c61,0.001507,0.000678,0.001507,0.000678,0.001507,0,,,
santa-rosa-wildfire_00000207:2b3cc3d0-2f2c-44ea-bbc6-9c757f33f7f5,santa-rosa-wildfire_00000207,2b3cc3d0-2f2c-44ea-bbc6-9c757f33f7f5,0.001507,0.00075,0.001507,0.00075,0.001507,0,,,
santa-rosa-wildfire_00000238:e49d3315-c575-4638-98ec-29cccca693b3,santa-rosa-wildfire_00000238,e49d3315-c575-4638-98ec-29cccca693b3,0.001507,0.000646,0.001507,0.000646,0.001507,0,,,
socal-fire_00000263:b45ddd45-0936-4e23-a259-4c3fba3ca409,socal-fire_00000263,b45ddd45-0936-4e23-a259-4c3fba3ca409,0.001507,0.00067,0.001507,0.00067,0.001507,0,,,
santa-rosa-wildfire_00000001:9b79081f-b8bb-46a6-bb6d-1690dacba610,santa-rosa-wildfire_00000001,9b79081f-b8bb-46a6-bb6d-1690dacba610,0.001507,0.000646,0.001507,0.000646,0.001507,0,,,
socal-fire_00000937:becb7383-20f2-44f0-a787-423ca09e623d,socal-fire_00000937,becb7383-20f2-44f0-a787-423ca09e623d,0.001507,0.000653,0.001507,0.000653,0.001507,0,,,
socal-fire_00000879:8843d32b-255a-44b1-a622-4bc080e541e2,socal-fire_00000879,8843d32b-255a-44b1-a622-4bc080e541e2,0.001507,0.000692,0.001507,0.000692,0.001507,0,,,
santa-rosa-wildfire_00000238:161b5093-7497-4624-92db-dd089497243f,santa-rosa-wildfire_00000238,161b5093-7497-4624-92db-dd089497243f,0.001506,0.000669,0.001506,0.000669,0.001506,0,,,
santa-rosa-wildfire_00000071:7840d98a-70c0-45ce-af0a-54ef7ed9fcb8,santa-rosa-wildfire_00000071,7840d98a-70c0-45ce-af0a-54ef7ed9fcb8,0.001506,0.000643,0.001506,0.000643,0.001506,0,,,
socal-fire_00000590:3937ff0a-0a0e-4329-82e9-f2e8f7d1af66,socal-fire_00000590,3937ff0a-0a0e-4329-82e9-f2e8f7d1af66,0.001506,0.000704,0.001506,0.000704,0.001506,0,,,
socal-fire_00000614:818baa53-f089-47c2-b69d-b0bae79ba620,socal-fire_00000614,818baa53-f089-47c2-b69d-b0bae79ba620,0.001506,0.001288,0.001506,0.001288,0.001506,0,,,
santa-rosa-wildfire_00000184:7644a05e-d3df-41b0-9699-f42decc71dde,santa-rosa-wildfire_00000184,7644a05e-d3df-41b0-9699-f42decc71dde,0.001506,0.000648,0.001506,0.000648,0.001506,0,,,
socal-fire_00001199:25edb4ce-98f4-4606-b6e4-7047201be4bf,socal-fire_00001199,25edb4ce-98f4-4606-b6e4-7047201be4bf,0.001506,0.000649,0.001506,0.000649,0.001506,0,,,
socal-fire_00001219:a942877e-9654-445f-9b49-13774a795533,socal-fire_00001219,a942877e-9654-445f-9b49-13774a795533,0.001506,0.000662,0.001506,0.000662,0.001506,0,,,
santa-rosa-wildfire_00000364:f3613f81-0b45-47b2-977a-eda34dc52947,santa-rosa-wildfire_00000364,f3613f81-0b45-47b2-977a-eda34dc52947,0.001506,0.001072,0.001506,0.001072,0.001506,0,,,
santa-rosa-wildfire_00000360:4c6879c7-4e9b-4552-9344-c973d5bea6f7,santa-rosa-wildfire_00000360,4c6879c7-4e9b-4552-9344-c973d5bea6f7,0.001506,0.000647,0.001506,0.000647,0.001506,0,,,
socal-fire_00000922:30419ffa-4822-4960-968f-574f1d2e67c1,socal-fire_00000922,30419ffa-4822-4960-968f-574f1d2e67c1,0.001505,0.000645,0.001505,0.000645,0.001505,0,,,
santa-rosa-wildfire_00000145:7a16f9c0-e027-4571-b550-66509256844f,santa-rosa-wildfire_00000145,7a16f9c0-e027-4571-b550-66509256844f,0.001416,0.001505,0.001416,0.001505,0.001505,0,,,
santa-rosa-wildfire_00000089:2c267d00-4d6f-4e62-b28a-a8dc4818494d,santa-rosa-wildfire_00000089,2c267d00-4d6f-4e62-b28a-a8dc4818494d,0.001505,0.000877,0.001505,0.000877,0.001505,0,,,
santa-rosa-wildfire_00000159:f58fa181-fe69-4ab6-981d-34dcf38c34ed,santa-rosa-wildfire_00000159,f58fa181-fe69-4ab6-981d-34dcf38c34ed,0.001505,0.00079,0.001505,0.00079,0.001505,0,,,
santa-rosa-wildfire_00000038:3eb2f95e-c4ac-4323-9030-6e5b774af9a1,santa-rosa-wildfire_00000038,3eb2f95e-c4ac-4323-9030-6e5b774af9a1,0.001505,0.000673,0.001505,0.000673,0.001505,0,,,
santa-rosa-wildfire_00000360:944a27cf-8db5-41b0-a716-ff6edcf14caa,santa-rosa-wildfire_00000360,944a27cf-8db5-41b0-a716-ff6edcf14caa,0.001505,0.00066,0.001505,0.00066,0.001505,0,,,
socal-fire_00000263:40ca325f-8e95-4f1e-b282-34fa4a4e851f,socal-fire_00000263,40ca325f-8e95-4f1e-b282-34fa4a4e851f,0.001505,0.000672,0.001505,0.000672,0.001505,0,,,
socal-fire_00000275:a9568474-44e7-443a-ba7a-416482845b5c,socal-fire_00000275,a9568474-44e7-443a-ba7a-416482845b5c,0.001504,0.000695,0.001504,0.000695,0.001504,0,,,
santa-rosa-wildfire_00000238:c9315cb7-cb51-49d0-9aea-90caeade11ca,santa-rosa-wildfire_00000238,c9315cb7-cb51-49d0-9aea-90caeade11ca,0.001504,0.00071,0.001504,0.00071,0.001504,0,,,
santa-rosa-wildfire_00000071:f173486d-fd61-460a-822f-f6c3c2c92a24,santa-rosa-wildfire_00000071,f173486d-fd61-460a-822f-f6c3c2c92a24,0.001504,0.000677,0.001504,0.000677,0.001504,0,,,
santa-rosa-wildfire_00000367:1fd1f72a-b9f5-45cf-8e1d-bb3988168360,santa-rosa-wildfire_00000367,1fd1f72a-b9f5-45cf-8e1d-bb3988168360,0.001503,0.000649,0.001503,0.000649,0.001503,0,,,
socal-fire_00000742:414b4590-bc43-4498-8020-ffdab292115e,socal-fire_00000742,414b4590-bc43-4498-8020-ffdab292115e,0.001503,0.00116,0.001503,0.00116,0.001503,0,,,
santa-rosa-wildfire_00000001:3dffc60e-2485-49af-96ed-ed419d9184cb,santa-rosa-wildfire_00000001,3dffc60e-2485-49af-96ed-ed419d9184cb,0.001503,0.000647,0.001503,0.000647,0.001503,0,,,
socal-fire_00001265:17370502-5e54-44d8-8744-728889387298,socal-fire_00001265,17370502-5e54-44d8-8744-728889387298,0.001503,0.000647,0.001503,0.000647,0.001503,0,,,
santa-rosa-wildfire_00000343:b3bc0d77-a89c-4914-8973-9892eb165c55,santa-rosa-wildfire_00000343,b3bc0d77-a89c-4914-8973-9892eb165c55,0.001503,0.001055,0.001503,0.001055,0.001503,0,,,
santa-rosa-wildfire_00000236:e09ab318-fee6-4fff-a338-ce904a7839a1,santa-rosa-wildfire_00000236,e09ab318-fee6-4fff-a338-ce904a7839a1,0.001503,0.000646,0.001503,0.000646,0.001503,0,,,
santa-rosa-wildfire_00000089:a466fba8-3ed5-4865-82c2-719841a151bc,santa-rosa-wildfire_00000089,a466fba8-3ed5-4865-82c2-719841a151bc,0.001503,0.000779,0.001503,0.000779,0.001503,0,,,
santa-rosa-wildfire_00000207:ef1e10d1-fcd4-4cea-909f-b4b4f0776aba,santa-rosa-wildfire_00000207,ef1e10d1-fcd4-4cea-909f-b4b4f0776aba,0.001502,0.000656,0.001502,0.000656,0.001502,0,,,
santa-rosa-wildfire_00000213:60f6b589-b619-4ee2-9639-ca463e5063e0,santa-rosa-wildfire_00000213,60f6b589-b619-4ee2-9639-ca463e5063e0,0.001502,0.000951,0.001502,0.000951,0.001502,0,,,
socal-fire_00001372:5d24a0e2-9415-4584-8e00-eea9d090e639,socal-fire_00001372,5d24a0e2-9415-4584-8e00-eea9d090e639,0.001502,0.0012,0.001502,0.0012,0.001502,0,,,
santa-rosa-wildfire_00000207:c97b1b56-76c7-46b8-b02b-62f30232d365,santa-rosa-wildfire_00000207,c97b1b56-76c7-46b8-b02b-62f30232d365,0.001502,0.000671,0.001502,0.000671,0.001502,0,,,
santa-rosa-wildfire_00000375:d4714b62-286c-4ad7-ae58-cc950d08bf99,santa-rosa-wildfire_00000375,d4714b62-286c-4ad7-ae58-cc950d08bf99,0.001502,0.000682,0.001502,0.000682,0.001502,0,,,
socal-fire_00000590:69bbd317-1bb1-45d7-913b-81f0c4ce9cc9,socal-fire_00000590,69bbd317-1bb1-45d7-913b-81f0c4ce9cc9,0.001502,0.000898,0.001502,0.000898,0.001502,0,,,
santa-rosa-wildfire_00000028:4df08628-0d47-4045-9ed6-28d8aa08b9e6,santa-rosa-wildfire_00000028,4df08628-0d47-4045-9ed6-28d8aa08b9e6,0.001502,0.000777,0.001502,0.000777,0.001502,0,,,
